C_imb,tau,snowball_num,end_time,LIP_volume_end,t_max_used
26.186409288731575,0.4128639534747324,1,3.0799999999999783,0.0,11.726403535267993
27.820144780039765,0.4128639534747324,1,3.0599999999999787,0.0,11.751389997288424
29.555806870987155,0.4128639534747324,1,3.089999999999978,0.0,11.776376459308857
31.399754627511395,0.4128639534747324,1,3.1199999999999775,0.0,11.801362921329288
33.358743849275704,0.4128639534747324,1,3.149999999999977,0.0,11.826349383349719
35.43995182136195,0.4128639534747324,1,3.1199999999999775,0.0,11.85133584537015
37.65100361018916,0.4128639534747324,1,3.149999999999977,0.0,11.87632230739058
39.99999999999999,0.4128639534747324,1,3.189999999999976,0.0,11.901308769411012
0.1,0.4417037722227594,0,10.009999999999831,0.0,10.0
0.10623886793066824,0.4417037722227594,0,10.009999999999831,0.0,10.0
0.11286697059189969,0.4417037722227594,0,10.009999999999831,0.0,10.0
0.11990859182447447,0.4417037722227594,0,10.009999999999831,0.0,10.0
0.1273895305059275,0.4417037722227594,0,10.009999999999831,0.0,10.0
0.13533719507169065,0.4417037722227594,0,10.009999999999831,0.0,10.0
0.14378070393328427,0.4417037722227594,0,10.009999999999831,0.0,10.0
0.15275099216146698,0.4417037722227594,0,10.009999999999831,0.0,10.0
0.1622809248252063,0.4417037722227594,0,10.009999999999831,0.0,10.0
0.17240541740171794,0.4417037722227594,0,10.009999999999831,0.0,10.0
0.18316156369872846,0.4417037722227594,0,10.009999999999831,0.0,10.0
0.19458877175763892,0.4417037722227594,0,10.009999999999831,0.0,10.0
0.2067289082355074,0.4417037722227594,0,10.009999999999831,0.0,10.0
0.21962645179483306,0.4417037722227594,0,10.009999999999831,0.0,10.0
0.23332865606312544,0.4417037722227594,0,10.009999999999831,0.0,10.0
0.24788572275930698,0.4417037722227594,0,10.009999999999831,0.0,10.0
0.26335098562124254,0.4417037722227594,0,10.009999999999831,0.0,10.0
0.279781105808265,0.4417037722227594,0,10.009999999999831,0.0,10.0
0.29723627949460585,0.4417037722227594,0,10.009999999999831,0.0,10.0
0.3157804584143062,0.4417037722227594,0,10.009999999999831,0.0,10.0
0.3354815841656335,0.4417037722227594,0,10.009999999999831,0.0,10.0
0.356411837133441,0.4417037722227594,0,10.009999999999831,0.0,10.0
0.3786479009414648,0.4417037722227594,0,10.009999999999831,0.0,10.0
0.4022712434034503,0.4417037722227594,0,10.009999999999831,0.0,10.00250094831978
0.42736841500244843,0.4417037722227594,0,10.02999999999983,0.0,10.029232791669239
0.45403136599184135,0.4417037722227594,0,10.05999999999983,0.0,10.0559646350187
0.48235778327988127,0.4417037722227594,0,10.08999999999983,0.0,10.08269647836816
0.5124514483320121,0.4417037722227594,0,10.109999999999829,0.0,10.109428321717619
0.5444226174022428,0.4417037722227594,0,10.139999999999828,0.0,10.136160165067079
0.578388425486656,0.4417037722227594,0,10.169999999999828,0.0,10.16289200841654
0.6144733154790399,0.4417037722227594,0,10.189999999999827,0.0,10.189623851766
0.6528094941009757,0.4417037722227594,0,10.219999999999827,0.0,10.216355695115459
0.6935374162767991,0.4417037722227594,0,10.249999999999826,0.0,10.243087538464918
0.7368062997280774,0.4417037722227594,0,10.269999999999825,0.0,10.269819381814377
0.7827746716729558,0.4417037722227594,0,10.299999999999825,0.0,10.296551225163839
0.8316109496333534,0.4417037722227594,0,10.329999999999824,0.0,10.323283068513298
0.8834940584779543,0.4417037722227594,0,10.359999999999824,0.0,10.350014911862758
0.9386140859616947,0.4417037722227594,0,10.379999999999823,0.0,10.376746755212217
0.9971729791634937,0.4417037722227594,0,10.409999999999823,0.0,10.403478598561678
1.059385284373814,0.4417037722227594,0,10.439999999999822,0.0,10.430210441911138
1.1254789331428305,0.4417037722227594,0,10.459999999999821,0.0,10.456942285260597
1.1956960773691057,0.4417037722227594,0,10.48999999999982,0.0,10.483674128610057
1.2702939764883447,0.4417037722227594,0,10.51999999999982,0.0,10.510405971959516
1.3495459400126866,0.4417037722227594,0,10.53999999999982,0.0,10.537137815308977
1.4337423288737734,0.4417037722227594,0,10.569999999999819,0.0,10.563869658658437
1.523191619238295,0.4417037722227594,0,10.599999999999818,0.0,10.590601502007896
1.6182215326935794,0.4417037722227594,0,10.619999999999818,0.0,10.617333345357356
1.7191802369439673,0.4417037722227594,0,10.649999999999817,0.0,10.644065188706815
1.82643762141705,0.4417037722227594,0,10.679999999999817,0.0,10.670797032056276
